NAME                                                                         VERSION                                            TYPE      
github.com/josharian/intern                                                  v1.0.0                                             go-module  
github.com/json-iterator/go                                                  v1.1.12                                            go-module  
github.com/json-iterator/go                                                  v1.1.9                                             go-module  
github.com/klauspost/compress                                                v1.16.0                                            go-module  
github.com/kr/pretty                                                         v0.1.0                                             go-module  
github.com/kr/text                                                           v0.1.0                                             go-module  
github.com/kylelemons/godebug                                                v1.1.0                                             go-module  
github.com/liggitt/tabwriter                                                 v0.0.0-20181228230101-89fcab3d43de                 go-module  
github.com/lithammer/dedent                                                  v1.1.0                                             go-module  
github.com/magiconair/properties                                             v1.8.1                                             go-module  
github.com/mailru/easyjson                                                   v0.7.0                                             go-module  
github.com/mailru/easyjson                                                   v0.7.7                                             go-module  
github.com/mattn/go-colorable                                                v0.1.2                                             go-module  
github.com/mattn/go-isatty                                                   v0.0.12                                            go-module  
github.com/mattn/go-runewidth                                                v0.0.7                                             go-module  
github.com/matttproud/golang_protobuf_extensions                             v1.0.1                                             go-module  
github.com/matttproud/golang_protobuf_extensions                             v1.0.2                                             go-module  
github.com/matttproud/golang_protobuf_extensions                             v1.0.4                                             go-module  
github.com/mholt/archiver                                                    v3.1.1+incompatible                                go-module  
github.com/mitchellh/copystructure                                           v1.0.0                                             go-module  
github.com/mitchellh/go-wordwrap                                             v1.0.0                                             go-module  
github.com/mitchellh/mapstructure                                            v1.1.2                                             go-module  
github.com/mitchellh/mapstructure                                            v1.5.0                                             go-module  
github.com/mitchellh/reflectwalk                                             v1.0.1                                             go-module  
github.com/moby/spdystream                                                   v0.2.0                                             go-module  
github.com/moby/term                                                         v0.0.0-20221205130635-1aeaba878587                 go-module  
github.com/modern-go/concurrent                                              v0.0.0-20180306012644-bacd9c7ef1dd                 go-module  
github.com/modern-go/reflect2                                                v1.0.1                                             go-module  
github.com/modern-go/reflect2                                                v1.0.2                                             go-module  
github.com/monochromegane/go-gitignore                                       v0.0.0-20200626010858-205db1a8cc00                 go-module  
github.com/munnerz/goautoneg                                                 v0.0.0-20191010083416-a7dc8b61c822                 go-module  
github.com/mxk/go-flowrate                                                   v0.0.0-20140419014527-cca7078d478f                 go-module  
github.com/natefinch/lumberjack                                              v2.0.0+incompatible                                go-module  
github.com/noironetworks/aci-containers                                      a55e04229ab676845ae8620b0f34c4652735dcf1           go-module  
github.com/nwaples/rardecode                                                 v1.0.0                                             go-module  
github.com/onsi/gomega                                                       v1.9.0                                             go-module  
github.com/opencontainers/go-digest                                          v1.0.0                                             go-module  
github.com/opencontainers/go-digest                                          v1.0.0-rc1                                         go-module  
github.com/openshift/api                                                     v0.0.0-20220914191453-3157e9e71368                 go-module  
github.com/openshift/api                                                     v3.9.1-0.20191008181517-e4fd21196097+incompatible  go-module  
