NAME                                                                  VERSION                                   TYPE      
github.com/lestrrat-go/backoff/v2                                     v2.0.8                                    go-module  
github.com/lestrrat-go/blackmagic                                     v1.0.1                                    go-module  
github.com/lestrrat-go/httpcc                                         v1.0.1                                    go-module  
github.com/lestrrat-go/iter                                           v1.0.2                                    go-module  
github.com/lestrrat-go/jwx                                            v1.2.26                                   go-module  
github.com/lestrrat-go/option                                         v1.0.1                                    go-module  
github.com/liggitt/tabwriter                                          v0.0.0-20181228230101-89fcab3d43de        go-module  
github.com/magiconair/properties                                      v1.8.7                                    go-module  
github.com/mailru/easyjson                                            v0.7.7                                    go-module  
github.com/mattn/go-colorable                                         v0.1.13                                   go-module  
github.com/mattn/go-isatty                                            v0.0.18                                   go-module  
github.com/mattn/go-runewidth                                         v0.0.14                                   go-module  
github.com/matttproud/golang_protobuf_extensions                      v1.0.4                                    go-module  
github.com/miekg/dns                                                  v1.1.53                                   go-module  
github.com/mitchellh/copystructure                                    v1.2.0                                    go-module  
github.com/mitchellh/go-homedir                                       v1.1.0                                    go-module  
github.com/mitchellh/go-wordwrap                                      v1.0.1                                    go-module  
github.com/mitchellh/mapstructure                                     v1.5.0                                    go-module  
github.com/mitchellh/reflectwalk                                      v1.0.2                                    go-module  
github.com/moby/spdystream                                            v0.2.0                                    go-module  
github.com/moby/term                                                  v0.0.0-20221205130635-1aeaba878587        go-module  
github.com/modern-go/concurrent                                       v0.0.0-20180306012644-bacd9c7ef1dd        go-module  
github.com/modern-go/reflect2                                         v1.0.2                                    go-module  
github.com/monochromegane/go-gitignore                                v0.0.0-20200626010858-205db1a8cc00        go-module  
github.com/munnerz/goautoneg                                          v0.0.0-20191010083416-a7dc8b61c822        go-module  
github.com/noironetworks/aci-containers                               416a49489f265e75134dc2fb5621d323ba1457d9  go-module  
github.com/onsi/gomega                                                v1.27.6                                   go-module  
github.com/opencontainers/go-digest                                   v1.0.0                                    go-module  
github.com/opencontainers/image-spec                                  v1.1.0-rc3                                go-module  
github.com/openshift/api                                              v0.0.0-20200713203337-b2494ecb17dd        go-module  
github.com/openshift/api                                              v0.0.0-20240125191952-1e2afa0f76cf        go-module  
github.com/openshift/client-go                                        v0.0.0-20220525160904-9e1acff93e4a        go-module  
github.com/pelletier/go-toml/v2                                       v2.0.6                                    go-module  
github.com/peterbourgon/diskv                                         v2.0.1+incompatible                       go-module  
github.com/pkg/errors                                                 v0.9.1                                    go-module  
github.com/pmezard/go-difflib                                         v1.0.0                                    go-module  
github.com/prometheus/client_golang                                   v1.14.0                                   go-module  
github.com/prometheus/client_golang                                   v1.22.0                                   go-module  
github.com/prometheus/client_model                                    v0.3.0                                    go-module  
github.com/prometheus/client_model                                    v0.6.1                                    go-module  
github.com/prometheus/common                                          v0.42.0                                   go-module  
github.com/prometheus/common                                          v0.62.0                                   go-module  
github.com/prometheus/procfs                                          v0.15.1                                   go-module  
github.com/prometheus/procfs                                          v0.9.0                                    go-module  
github.com/prometheus/prometheus                                      v0.43.0                                   go-module  
github.com/prometheus/statsd_exporter                                 v0.23.0                                   go-module  
github.com/rivo/uniseg                                                v0.4.3                                    go-module  
github.com/rogpeppe/go-internal                                       v1.10.0                                   go-module  
github.com/russross/blackfriday/v2                                    v2.1.0                                    go-module  
github.com/ryanuber/go-glob                                           v1.0.0                                    go-module  
github.com/shopspring/decimal                                         v1.3.1                                    go-module  
github.com/sirupsen/logrus                                            v1.9.0                                    go-module  
github.com/sirupsen/logrus                                            v1.9.3                                    go-module  
github.com/spaolacci/murmur3                                          v1.1.0                                    go-module  
github.com/spf13/afero                                                v1.9.3                                    go-module  
github.com/spf13/cast                                                 v1.5.0                                    go-module  
github.com/spf13/cobra                                                v1.7.0                                    go-module  
github.com/spf13/jwalterweatherman                                    v1.1.0                                    go-module  
github.com/spf13/pflag                                                v1.0.5                                    go-module  
github.com/spf13/viper                                                v1.15.0                                   go-module  
github.com/stoewer/go-strcase                                         v1.3.0                                    go-module  
github.com/stretchr/testify                                           v1.8.4                                    go-module  
github.com/subosito/gotenv                                            v1.4.2                                    go-module  
github.com/x448/float16                                               v0.8.4                                    go-module  
github.com/xeipuuv/gojsonpointer                                      v0.0.0-20190905194746-02993c407bfb        go-module  
github.com/xeipuuv/gojsonreference                                    v0.0.0-20180127040603-bd5ef7bd5415        go-module  
github.com/xeipuuv/gojsonschema                                       v1.2.0                                    go-module  
github.com/xlab/treeprint                                             v1.1.0                                    go-module  
github.com/yl2chen/cidranger                                          v1.0.2                                    go-module  
go.opencensus.io                                                      v0.24.0                                   go-module  
go.opentelemetry.io/auto/sdk                                          v1.1.0                                    go-module  
go.opentelemetry.io/otel                                              v1.33.0                                   go-module  
go.opentelemetry.io/otel/exporters/prometheus                         v0.45.0                                   go-module  
go.opentelemetry.io/otel/metric                                       v1.33.0                                   go-module  
go.opentelemetry.io/otel/sdk                                          v1.33.0                                   go-module  
go.opentelemetry.io/otel/sdk/metric                                   v1.28.0                                   go-module  
go.opentelemetry.io/otel/trace                                        v1.33.0                                   go-module  
go.opentelemetry.io/proto/otlp                                        v0.19.0                                   go-module  
go.starlark.net                                                       v0.0.0-20211013185944-b0039bd2cfe3        go-module  
go.uber.org/atomic                                                    v1.10.0                                   go-module  
go.uber.org/multierr                                                  v1.8.0                                    go-module  
go.uber.org/zap                                                       v1.24.0                                   go-module  
golang.org/x/crypto                                                   v0.9.0                                    go-module  
golang.org/x/exp                                                      v0.0.0-20230321023759-10a507213a29        go-module  
golang.org/x/net                                                      v0.10.0                                   go-module  
golang.org/x/net                                                      v0.40.0                                   go-module  
golang.org/x/oauth2                                                   v0.27.0                                   go-module  
golang.org/x/oauth2                                                   v0.7.0                                    go-module  
golang.org/x/sync                                                     v0.1.0                                    go-module  
golang.org/x/sys                                                      v0.33.0                                   go-module  
golang.org/x/sys                                                      v0.8.0                                    go-module  
golang.org/x/term                                                     v0.32.0                                   go-module  
golang.org/x/term                                                     v0.8.0                                    go-module  
golang.org/x/text                                                     v0.25.0                                   go-module  
golang.org/x/text                                                     v0.9.0                                    go-module  
golang.org/x/time                                                     v0.3.0                                    go-module  
golang.org/x/time                                                     v0.9.0                                    go-module  
gomodules.xyz/jsonpatch/v2                                            v2.2.0                                    go-module  
gomodules.xyz/jsonpatch/v3                                            v3.0.1                                    go-module  
gomodules.xyz/orderedmap                                              v0.1.0                                    go-module  
google.golang.org/api                                                 v0.117.0                                  go-module  
google.golang.org/appengine                                           v1.6.7                                    go-module  
google.golang.org/genproto                                            v0.0.0-20230410155749-daa745c078e1        go-module  
google.golang.org/grpc                                                v1.54.0                                   go-module  
google.golang.org/protobuf                                            v1.30.0                                   go-module  
google.golang.org/protobuf                                            v1.36.5                                   go-module  
gopkg.in/evanphx/json-patch.v4                                        v4.12.0                                   go-module  
gopkg.in/inf.v0                                                       v0.9.1                                    go-module  
gopkg.in/ini.v1                                                       v1.67.0                                   go-module  
gopkg.in/natefinch/lumberjack.v2                                      v2.2.1                                    go-module  
gopkg.in/square/go-jose.v2                                            v2.6.0                                    go-module  
gopkg.in/yaml.v2                                                      v2.4.0                                    go-module  
gopkg.in/yaml.v3                                                      v3.0.1                                    go-module  
gpg                                                                   1.15.1                                    python     
helm.sh/helm/v3                                                       v3.11.2                                   go-module  
idna                                                                  2.10                                      python     
iniparse                                                              0.4                                       python     
istio.io/api                                                          v0.0.0-20230713061407-06047cce866f        go-module  
istio.io/client-go                                                    v1.18.1-0.20230713061908-17d95fabac25     go-module  
istio.io/istio                                                        0183f2886bc078e8df4d6bbd21fa452a3a23481d  go-module  
istio.io/pkg                                                          v0.0.0-20230524020242-1015535057be        go-module  
k8s.io/api                                                            v0.27.0                                   go-module  
k8s.io/api                                                            v0.33.2                                   go-module  
k8s.io/apiextensions-apiserver                                        v0.27.0                                   go-module  
k8s.io/apiextensions-apiserver                                        v0.33.2                                   go-module  
k8s.io/apimachinery                                                   v0.27.0                                   go-module  
k8s.io/apimachinery                                                   v0.33.2                                   go-module  
k8s.io/apiserver                                                      v0.27.0                                   go-module  
k8s.io/apiserver                                                      v0.33.2                                   go-module  
k8s.io/cli-runtime                                                    v0.27.0                                   go-module  
k8s.io/client-go                                                      v0.27.0                                   go-module  
k8s.io/client-go                                                      v0.33.2                                   go-module  
k8s.io/component-base                                                 v0.27.0                                   go-module  
k8s.io/component-base                                                 v0.33.2                                   go-module  
k8s.io/component-helpers                                              v0.33.2                                   go-module  
k8s.io/controller-manager                                             v0.33.2                                   go-module  
k8s.io/klog/v2                                                        v2.130.1                                  go-module  
k8s.io/klog/v2                                                        v2.90.1                                   go-module  
k8s.io/kube-openapi                                                   v0.0.0-20230327201221-f5883ff37f0c        go-module  
k8s.io/kube-openapi                                                   v0.0.0-20250318190949-c8a335a9a2ff        go-module  
k8s.io/kubectl                                                        v0.27.0                                   go-module  
k8s.io/kubectl                                                        v0.33.2                                   go-module  
k8s.io/kubelet                                                        v0.33.2                                   go-module  
k8s.io/kubernetes                                                     v1.33.2                                   go-module  
k8s.io/utils                                                          v0.0.0-20230313181309-38a27ef9d749        go-module  
k8s.io/utils                                                          v0.0.0-20241104100929-3ea5e8cea738        go-module  
libcomps                                                              0.1.18                                    python     
pyinotify                                                             0.9.6                                     python     
python-dateutil                                                       2.9.0.post0                               python     
requests                                                              2.25.1                                    python     
rpm                                                                   4.16.1.3                                  python     
setuptools                                                            53.0.0                                    python     
sigs.k8s.io/controller-runtime                                        v0.13.1-0.20230315234915-a26de2d610c3     go-module  
sigs.k8s.io/controller-runtime                                        v0.21.0                                   go-module  
sigs.k8s.io/gateway-api                                               v0.6.2                                    go-module  
sigs.k8s.io/json                                                      v0.0.0-20221116044647-bc3834ca7abd        go-module  
sigs.k8s.io/json                                                      v0.0.0-20241010143419-9aa6b5e7a4b3        go-module  
sigs.k8s.io/kustomize/api                                             v0.13.2                                   go-module  
sigs.k8s.io/kustomize/kyaml                                           v0.14.1                                   go-module  
sigs.k8s.io/mcs-api                                                   v0.1.0                                    go-module  
sigs.k8s.io/randfill                                                  v1.0.0                                    go-module  
sigs.k8s.io/structured-merge-diff/v4                                  v4.2.3                                    go-module  
sigs.k8s.io/structured-merge-diff/v4                                  v4.7.0                                    go-module  
sigs.k8s.io/yaml                                                      v1.3.0                                    go-module  
sigs.k8s.io/yaml                                                      v1.4.0                                    go-module  
six                                                                   1.15.0                                    python     
subscription-manager                                                  1.29.47.1                                 python     
systemd-python                                                        234                                       python     
urllib3                                                               1.26.5                                    python     
